;satisfaction_level;last_evaluation;number_project;average_montly_hours;time_spend_company;Work_accident;left;promotion_last_5years;sales
9259;81.0;0.75;4;243;2;0;0;0;sales
9260;71.0;0.44;2;207;4;0;0;0;sales
9261;80.0;0.56;6;111;6;0;0;0;sales
9262;85.0;0.53;3;226;2;0;0;0;accounting
9263;41.0;0.7;2;151;3;1;0;0;accounting
9264;51.0;0.84;4;224;2;0;0;0;accounting
9265;49.0;0.57;4;146;4;0;0;0;hr
9266;76.0;0.55;4;163;2;1;0;0;hr
9267;56.99999999999999;0.69;4;255;3;0;0;0;hr
9268;54.0;0.48;6;196;2;0;0;0;hr
9269;68.0;0.74;3;227;2;0;0;0;technical
9270;70.0;0.5;3;251;2;0;0;0;technical
9271;77.0;0.87;4;209;3;0;0;0;technical
9272;95.0;0.51;3;254;4;0;0;0;technical
9273;50.0;0.64;3;249;2;1;0;0;technical
9274;99.0;0.53;4;131;3;1;0;0;technical
9275;94.0;0.51;5;142;2;0;0;0;technical
9276;83.0;0.66;3;239;3;0;0;0;technical
9277;64.0;0.81;3;225;3;1;0;0;technical
9278;16.0;0.73;6;170;3;0;0;0;technical
9279;83.0;0.71;3;254;2;0;0;0;technical
9280;93.0;0.73;4;156;2;0;0;0;support
9281;32.0;0.64;3;151;3;0;0;0;support
9282;12.0;0.9;3;200;3;0;0;0;support
9283;50.0;0.5;3;184;3;1;0;0;support
9284;56.99999999999999;0.74;3;257;2;0;0;0;support
9285;25.0;0.75;5;194;5;1;0;0;support
9286;98.0;0.56;3;139;2;1;0;0;support
9287;81.0;0.51;3;273;2;1;0;0;support
9288;94.0;0.63;5;261;3;0;0;0;support
9289;83.0;0.57;3;135;3;1;0;0;support
9290;77.0;0.4;4;207;5;0;0;0;support
9291;56.99999999999999;0.65;4;265;3;0;0;0;technical
9292;18.0;0.96;5;208;6;0;0;0;technical
9293;67.0;0.71;4;159;2;1;0;0;technical
9294;35.0;0.47;4;151;6;0;0;0;management
9295;78.0;0.44;3;97;4;0;0;0;IT
9296;72.0;0.79;4;154;3;0;0;0;IT
9297;90.0;0.58;3;264;3;0;0;0;IT
9298;57.99999999999999;0.49;3;135;2;0;0;0;IT
9299;64.0;0.56;3;238;2;0;0;0;IT
9300;91.0;0.79;4;166;3;0;0;0;product_mng
9301;59.0;0.51;3;156;3;0;0;0;product_mng
9302;76.0;0.8;3;202;3;0;0;0;product_mng
9303;76.0;0.85;3;204;2;1;0;0;product_mng
9304;51.0;0.69;3;135;3;0;0;0;IT
9305;54.0;0.55;4;252;3;0;0;0;RandD
9306;67.0;0.93;5;254;3;1;0;0;RandD
9307;68.0;0.44;5;165;3;0;0;0;RandD
9308;97.0;0.58;3;200;2;0;0;0;RandD
9309;50.0;0.74;3;155;3;0;0;0;RandD
9310;81.0;0.52;3;162;3;0;0;0;marketing
9311;77.0;0.73;4;159;3;1;0;0;sales
9312;59.0;0.75;4;266;3;0;0;0;accounting
9313;100.0;0.96;4;155;3;0;0;0;support
9314;74.0;0.95;5;170;4;0;0;0;technical
9315;91.0;0.52;4;172;4;1;0;0;management
9316;77.0;0.65;3;187;3;0;0;0;marketing
9317;79.0;0.98;4;185;2;0;0;0;marketing
9318;82.0;0.51;5;232;3;0;0;0;marketing
9319;89.0;0.96;5;260;3;0;0;0;sales
9320;83.0;0.62;4;218;3;0;0;0;sales
9321;72.0;0.7;4;217;3;0;0;0;sales
9322;70.0;0.74;3;212;3;0;0;0;sales
9323;100.0;0.89;3;189;3;0;0;0;sales
9324;56.99999999999999;0.66;4;158;2;0;0;0;sales
9325;55.00000000000001;0.54;5;168;2;0;0;0;sales
9326;47.0;0.7;4;134;3;0;0;0;sales
9327;95.0;0.77;4;213;3;1;0;0;sales
9328;28.999999999999996;0.57;5;149;3;0;0;0;sales
9329;71.0;0.5;3;201;2;0;0;0;sales
9330;89.0;0.68;4;146;3;0;0;0;sales
9331;81.0;0.97;4;212;2;0;0;0;sales
9332;72.0;0.64;4;140;2;0;0;0;sales
9333;100.0;0.85;4;156;3;0;0;0;sales
9334;79.0;0.49;4;163;3;0;0;0;sales
9335;69.0;0.84;3;154;2;0;0;0;sales
9336;97.0;0.66;4;218;3;0;0;0;sales
9337;61.0;0.59;3;157;2;0;0;0;sales
9338;71.0;0.89;3;222;3;0;0;0;accounting
9339;96.0;0.76;4;152;3;1;0;0;accounting
9340;77.0;0.73;5;263;2;0;0;0;accounting
9341;56.99999999999999;0.99;3;231;3;0;0;0;hr
9342;92.0;0.76;4;258;2;0;0;0;hr
9343;99.0;0.92;5;213;2;0;0;0;hr
9344;86.0;0.73;3;159;3;0;0;0;hr
9345;78.0;0.66;4;156;3;1;0;0;technical
9346;85.0;0.66;3;235;3;0;0;0;technical
9347;38.0;0.6;4;190;2;0;0;0;technical
9348;63.0;0.93;4;238;2;0;0;0;technical
9349;66.0;0.72;4;137;3;0;0;0;technical
9350;19.0;0.79;5;171;3;1;0;0;technical
9351;63.0;0.59;4;249;2;0;0;0;technical
9352;32.0;0.74;6;205;3;0;0;0;technical
9353;73.0;0.55;3;149;3;0;0;0;technical
9354;75.0;0.89;4;139;3;0;0;0;technical
9355;70.0;0.66;4;168;3;0;0;0;technical
9356;77.0;0.61;4;181;2;0;0;0;support
9357;83.0;0.8;4;150;3;0;0;0;support
9358;75.0;0.49;4;246;3;0;0;0;support
9359;97.0;0.54;3;271;3;0;0;0;support
9360;75.0;0.55;5;204;3;0;0;0;support
9361;66.0;0.84;3;170;4;0;0;0;support
9362;56.00000000000001;0.49;3;208;3;0;0;0;support
9363;77.0;0.98;2;226;3;0;0;0;support
9364;82.0;0.81;3;149;3;0;0;0;support
9365;85.0;0.59;2;264;2;0;0;0;support
9366;49.0;0.79;5;177;2;0;0;0;support
9367;24.0;0.87;4;262;3;0;0;0;technical
9368;32.0;0.74;3;211;3;0;0;0;technical
9369;77.0;0.51;4;141;3;1;0;0;technical
9370;77.0;0.83;5;197;4;0;0;0;management
9371;93.0;0.87;3;154;3;1;0;0;IT
9372;22.0;0.74;5;178;5;0;0;0;IT
9373;24.0;0.89;5;169;4;0;0;0;IT
9374;99.0;0.99;3;228;4;0;0;0;IT
9375;61.0;0.5;3;231;3;0;0;0;IT
9376;60.0;0.91;4;185;3;1;0;0;product_mng
9377;79.0;0.7;3;195;2;0;0;0;product_mng
9378;94.0;0.62;3;147;3;0;0;0;product_mng
9379;18.0;0.85;5;192;3;0;0;0;product_mng
9380;51.0;0.73;5;241;3;0;0;0;IT
9381;55.00000000000001;0.92;3;151;3;0;0;0;RandD
9382;73.0;0.74;3;221;3;0;0;0;RandD
9383;41.0;0.63;5;263;3;0;0;0;RandD
9384;88.0;0.66;3;178;3;0;0;0;RandD
9385;23.0;0.56;5;169;5;0;0;0;RandD
9386;78.0;0.56;3;271;4;0;0;0;marketing
9387;34.0;0.69;3;155;3;0;0;0;marketing
9388;51.0;0.41;2;164;4;0;0;0;sales
9389;80.0;0.86;3;226;2;0;0;0;accounting
9390;66.0;0.57;4;220;2;1;0;0;support
9391;62.0;0.63;5;153;6;0;0;0;technical
9392;50.0;0.97;2;252;4;0;0;0;management
9393;96.0;0.94;3;182;3;0;0;0;marketing
9394;50.0;0.84;3;150;2;0;0;0;marketing
9395;73.0;0.69;6;273;4;1;0;0;marketing
9396;47.0;0.39;6;215;5;0;0;0;sales
9397;49.0;0.83;3;172;2;0;0;0;sales
9398;92.0;0.62;3;264;2;0;0;0;sales
9399;24.0;0.39;5;158;2;0;0;0;sales
9400;61.0;0.58;4;142;4;0;0;0;sales
9401;83.0;0.89;4;137;3;0;0;0;sales
9402;88.0;0.66;4;275;3;0;0;0;sales
9403;61.0;0.55;3;245;3;0;0;0;sales
9404;68.0;0.54;4;165;4;0;0;0;sales
9405;51.0;0.7;4;142;4;1;0;0;sales
9406;88.0;0.58;4;215;2;0;0;0;sales
9407;94.0;0.84;5;240;3;0;0;0;sales
9408;57.99999999999999;0.88;4;255;3;0;0;0;sales
9409;63.0;0.98;4;265;3;0;0;0;sales
9410;81.0;0.49;4;285;4;0;0;0;sales
9411;61.0;0.86;3;238;2;0;0;0;sales
9412;65.0;0.63;3;137;3;0;0;0;sales
9413;67.0;0.63;3;270;5;0;0;0;sales
9414;64.0;0.62;4;145;3;1;0;0;sales
9415;25.0;0.76;6;182;3;0;0;0;accounting
9416;13.0;0.62;3;264;6;0;0;0;accounting
9417;14.000000000000002;0.89;3;212;6;0;0;0;accounting
9418;74.0;0.51;5;198;3;0;0;0;hr
9419;80.0;0.81;5;200;3;0;0;0;hr
9420;50.0;0.56;3;263;4;0;0;0;hr
9421;69.0;0.75;4;249;4;0;0;0;hr
9422;91.0;0.53;4;212;3;0;0;0;technical
9423;80.0;0.51;3;159;3;0;0;0;technical
9424;93.0;0.52;3;181;3;0;0;0;technical
9425;56.99999999999999;0.99;3;100;4;1;0;0;technical
9426;51.0;0.58;2;218;2;1;0;0;technical
9427;98.0;0.54;4;178;3;0;0;0;technical
9428;85.0;0.83;4;219;3;0;0;0;technical
9429;73.0;0.56;5;239;3;0;0;0;technical
9430;97.0;0.9;3;255;2;0;0;0;technical
9431;52.0;0.61;4;163;2;0;0;0;technical
9432;31.0;0.38;3;173;2;0;0;0;technical
9433;49.0;0.77;3;147;3;0;0;0;support
9434;81.0;0.44;4;166;4;1;0;0;support
9435;52.0;0.8;5;209;2;0;0;0;support
9436;69.0;0.56;5;271;3;0;0;0;support
9437;70.0;0.74;3;253;4;1;0;0;support
9438;65.0;0.85;4;233;2;0;0;0;support
9439;54.0;0.71;2;194;2;0;0;0;support
9440;56.99999999999999;0.49;2;237;2;0;0;0;support
9441;78.0;0.9;4;238;2;0;0;0;support
9442;99.0;0.92;4;212;3;0;0;0;support
9443;56.99999999999999;0.83;5;189;3;0;0;0;support
9444;33.0;0.58;3;115;3;0;0;0;technical
9445;97.0;0.58;4;159;3;0;0;0;technical
9446;95.0;0.58;5;133;3;0;0;0;technical
9447;69.0;0.83;5;225;3;0;0;0;management
9448;97.0;0.91;2;112;5;0;0;0;IT
9449;40.0;0.59;3;111;4;1;0;0;IT
9450;67.0;0.71;4;178;6;0;0;0;IT
9451;96.0;0.58;5;178;3;0;0;0;IT
9452;49.0;0.95;2;181;4;1;0;0;IT
9453;56.00000000000001;0.66;3;139;2;0;0;0;product_mng
9454;99.0;0.78;2;177;4;0;0;0;product_mng
9455;49.0;0.88;4;270;3;0;0;0;product_mng
9456;53.0;0.69;4;135;3;0;0;0;product_mng
9457;75.0;0.5;4;166;4;0;0;0;IT
9458;51.0;0.89;3;230;4;0;0;0;marketing
9459;65.0;0.9;3;163;3;1;0;0;marketing
9460;45.0;0.66;2;236;3;0;0;0;marketing
9461;98.0;0.91;3;264;4;1;0;0;marketing
9462;90.0;0.74;3;185;2;0;0;0;marketing
9463;37.0;0.62;4;253;2;0;0;0;marketing
9464;52.0;0.99;4;253;3;0;0;0;marketing
9465;96.0;0.78;3;135;3;0;0;0;sales
9466;99.0;0.7;2;182;4;0;0;0;accounting
9467;66.0;0.56;5;202;3;0;0;0;support
9468;84.0;0.54;5;186;2;0;0;0;technical
9469;16.0;0.87;5;163;3;0;0;0;management
9470;75.0;0.59;3;242;3;0;0;0;marketing
9471;52.0;0.74;3;160;2;0;0;0;marketing
9472;86.0;0.86;3;173;3;0;0;0;marketing
9473;75.0;0.53;3;154;2;0;0;0;sales
9474;73.0;0.99;3;160;3;0;0;0;sales
9475;98.0;0.84;3;139;2;0;0;0;sales
9476;80.0;0.84;3;251;3;0;0;0;sales
9477;18.0;0.48;4;176;4;1;0;0;sales
9478;37.0;0.72;2;163;3;0;0;0;sales
9479;97.0;0.86;3;257;4;0;0;0;sales
9480;56.00000000000001;0.68;4;159;3;0;0;0;sales
9481;32.0;0.65;2;183;3;0;0;0;sales
9482;63.0;0.88;4;260;2;0;0;0;sales
9483;36.0;0.78;6;151;3;0;0;0;sales
9484;75.0;0.49;4;246;3;1;0;0;sales
9485;42.0;0.86;3;160;4;1;0;0;sales
9486;96.0;0.66;3;155;2;0;0;0;sales
9487;62.0;0.78;5;250;6;0;0;0;sales
9488;78.0;0.96;2;174;3;0;0;0;sales
9489;93.0;0.89;3;262;2;0;0;0;sales
9490;93.0;0.87;4;257;2;0;0;0;sales
9491;45.0;0.42;4;140;2;0;0;0;sales
9492;44.0;0.56;3;123;3;0;0;0;accounting
9493;56.99999999999999;0.55;3;264;2;0;0;0;accounting
9494;77.0;0.51;2;254;5;0;0;0;accounting
9495;60.0;0.98;4;205;4;0;0;0;hr
9496;25.0;0.94;6;199;4;0;0;0;hr
9497;59.0;0.43;3;171;3;0;0;0;hr
9498;28.999999999999996;0.57;5;98;5;0;0;0;hr
9499;50.0;0.95;3;166;4;1;0;0;technical
9500;91.0;0.94;4;264;4;0;0;0;technical
9501;78.0;0.65;3;176;2;0;0;0;technical
9502;73.0;0.76;2;166;3;0;0;0;technical
9503;51.0;0.59;4;169;3;0;0;0;technical
9504;65.0;0.82;4;257;3;0;0;0;technical
9505;25.0;0.87;3;265;4;0;0;0;technical
9506;50.0;0.63;5;167;2;0;0;0;technical
9507;53.0;0.58;4;134;2;0;0;0;technical
9508;56.99999999999999;0.76;2;176;3;0;0;0;technical
9509;77.0;0.91;5;274;3;0;0;0;technical
9510;94.0;0.77;3;201;3;0;0;0;support
9511;50.0;0.53;3;121;4;0;0;0;support
9512;47.0;0.57;3;97;4;0;0;0;support
9513;92.0;0.54;4;217;4;0;0;0;support
9514;90.0;0.87;3;220;3;0;0;0;support
9515;54.0;0.46;2;98;4;0;0;0;support
9516;57.99999999999999;0.97;5;265;3;0;0;0;support
9517;95.0;0.87;3;201;3;0;0;0;support
9518;52.0;0.71;3;151;3;0;0;0;support
9519;83.0;0.51;4;199;3;0;0;0;support
9520;54.0;0.92;4;175;3;0;0;0;support
9521;80.0;0.85;5;253;3;1;0;0;technical
9522;52.0;0.57;3;183;2;0;0;0;technical
9523;83.0;0.8;5;223;3;0;0;0;technical
9524;74.0;0.55;5;168;4;0;0;0;management
9525;87.0;0.71;5;244;2;0;0;0;IT
9526;45.0;0.87;2;268;4;1;0;0;IT
9527;72.0;0.72;4;218;4;0;0;0;IT
9528;27.0;0.85;2;277;6;1;0;0;IT
9529;51.0;0.88;5;225;2;1;0;0;IT
9530;55.00000000000001;0.55;4;257;3;0;0;0;product_mng
9531;89.0;0.69;4;170;3;0;0;0;product_mng
9532;85.0;0.86;3;179;3;0;0;0;product_mng
9533;28.999999999999996;0.85;4;211;2;0;0;0;product_mng
9534;96.0;0.5;3;217;2;1;0;0;IT
9535;90.0;0.68;3;135;3;0;0;0;RandD
9536;28.000000000000004;0.94;6;167;3;1;0;0;RandD
9537;93.0;0.98;4;189;3;0;0;0;RandD
9538;51.0;0.57;3;162;3;1;0;0;RandD
9539;97.0;0.76;3;193;3;0;0;0;RandD
9540;71.0;0.55;4;273;3;1;0;0;RandD
9541;52.0;0.69;6;138;5;0;0;0;marketing
9542;87.0;0.84;4;237;3;1;0;0;sales
9543;78.0;0.61;5;260;2;0;0;0;accounting
9544;56.99999999999999;0.82;3;149;5;1;0;0;support
9545;34.0;0.49;4;149;3;0;0;0;technical
9546;95.0;0.95;4;137;4;0;0;0;management
9547;72.0;0.73;5;167;3;0;0;0;marketing
9548;61.0;0.37;4;165;6;0;0;0;marketing
9549;39.0;0.39;2;131;2;0;0;0;marketing
9550;72.0;0.59;5;138;2;0;0;0;sales
9551;86.0;0.91;4;234;3;1;0;0;sales
9552;69.0;0.67;4;141;3;0;0;0;sales
9553;50.0;0.65;4;266;3;1;0;0;sales
9554;62.0;0.68;3;134;2;0;0;0;sales
9555;76.0;0.55;4;147;3;0;0;0;sales
9556;97.0;0.88;4;237;4;0;0;0;sales
9557;78.0;0.57;5;114;4;0;0;0;sales
9558;81.0;0.89;4;166;2;1;0;0;sales
9559;15.0;0.95;4;173;5;1;0;0;sales
9560;72.0;0.5;3;205;3;1;0;0;sales
9561;80.0;0.5;3;219;3;0;0;0;sales
9562;76.0;0.74;3;173;2;0;0;0;sales
9563;19.0;0.73;4;231;3;0;0;0;sales
9564;75.0;0.75;5;133;2;0;0;0;sales
9565;94.0;0.49;4;220;3;0;0;0;sales
9566;93.0;0.59;5;158;3;0;0;0;sales
9567;96.0;0.92;3;182;4;0;0;0;sales
9568;14.000000000000002;0.57;6;275;5;0;0;0;sales
9569;75.0;0.71;3;237;3;1;0;0;accounting
9570;60.0;0.59;5;146;4;0;0;0;accounting
9571;65.0;0.48;4;144;3;0;0;0;accounting
9572;59.0;0.79;2;195;3;0;0;0;hr
9573;93.0;0.78;5;191;4;0;0;0;hr
9574;50.0;1.0;3;149;2;0;0;0;hr
9575;62.0;0.55;4;137;3;1;0;0;hr
9576;24.0;0.58;3;184;5;1;0;0;technical
9577;66.0;0.87;4;139;3;0;0;0;technical
9578;55.00000000000001;0.95;4;249;4;0;0;0;technical
9579;91.0;0.66;3;168;3;0;0;0;technical
9580;59.0;0.51;2;145;5;0;0;0;technical
9581;74.0;0.54;5;221;3;0;0;0;technical
9582;43.0;0.51;2;123;3;0;0;0;technical
9583;85.0;0.99;6;153;6;0;0;0;technical
9584;46.0;0.54;3;183;4;0;0;0;technical
9585;48.0;0.56;4;271;3;0;0;0;technical
9586;96.0;1.0;4;167;2;1;0;0;technical
9587;55.00000000000001;0.9;4;177;3;0;0;0;support
9588;82.0;0.74;3;256;3;1;0;0;support
9589;24.0;0.65;3;143;4;0;0;0;support
9590;69.0;0.71;3;241;3;0;0;0;support
9591;28.999999999999996;0.68;4;210;3;0;0;0;support
9592;53.0;0.7;4;155;5;1;0;0;support
9593;65.0;0.77;2;248;3;0;0;0;support
9594;56.99999999999999;0.53;3;162;3;0;0;0;support
9595;60.0;0.5;4;137;3;0;0;0;support
9596;79.0;0.55;5;242;2;0;0;0;support
9597;41.0;0.5;6;257;6;1;0;0;support
9598;79.0;0.72;5;245;3;1;0;0;technical
9599;50.0;0.8;3;234;3;0;0;0;technical
9600;80.0;0.76;4;135;2;0;0;0;technical
9601;61.0;0.79;5;269;2;0;0;0;management
9602;99.0;0.68;4;238;3;0;0;0;IT
9603;77.0;0.86;3;101;5;0;0;0;IT
9604;70.0;0.52;5;200;2;1;0;0;IT
9605;55.00000000000001;0.87;3;241;4;0;0;0;IT
9606;87.0;0.63;3;143;3;1;0;0;IT
9607;97.0;0.6;3;169;2;1;0;0;product_mng
9608;56.00000000000001;0.99;4;270;2;0;0;0;product_mng
9609;99.0;0.81;4;246;3;1;0;0;product_mng
9610;56.99999999999999;0.66;4;151;2;0;0;0;product_mng
9611;100.0;0.84;3;227;3;0;0;0;IT
9612;97.0;0.74;3;134;3;1;0;0;marketing
9613;81.0;0.54;4;155;4;0;0;0;accounting
9614;76.0;0.48;5;173;3;0;0;0;accounting
9615;95.0;0.55;5;134;3;0;0;0;IT
9616;81.0;0.65;3;195;2;0;0;0;IT
9617;80.0;0.65;3;264;4;0;0;0;management
9618;72.0;0.57;3;203;2;1;0;0;marketing
9619;68.0;0.65;3;243;2;0;0;0;sales
9620;21.0;0.61;6;159;5;1;0;0;accounting
9621;46.0;0.4;3;145;2;0;0;0;support
9622;80.0;0.7;3;238;2;0;0;0;technical
9623;56.99999999999999;0.64;4;151;2;0;0;0;management
9624;57.99999999999999;0.57;5;205;2;0;0;0;marketing
9625;91.0;1.0;4;211;3;0;0;0;marketing
9626;63.0;0.67;5;169;2;0;0;0;marketing
9627;95.0;0.86;2;263;4;0;0;0;sales
9628;87.0;0.67;5;143;3;0;0;0;sales
9629;22.0;0.53;5;160;4;1;0;0;sales
9630;95.0;0.65;5;142;2;1;0;0;sales
9631;18.0;0.5;4;169;4;0;0;0;sales
9632;87.0;0.63;5;214;3;0;0;0;sales
9633;23.0;0.84;5;131;5;0;0;0;sales
9634;93.0;0.69;3;213;4;0;0;0;sales
9635;57.99999999999999;0.75;4;244;4;0;0;0;sales
9636;68.0;0.55;4;169;3;1;0;0;sales
9637;76.0;0.71;4;156;3;0;0;0;sales
9638;68.0;0.84;5;161;3;0;0;0;sales
9639;99.0;0.47;3;152;5;0;0;0;sales
9640;64.0;0.55;3;201;2;0;0;0;sales
9641;61.0;0.83;5;269;5;1;0;0;sales
9642;51.0;0.5;5;242;2;0;0;0;sales
9643;69.0;0.66;3;113;4;0;0;0;sales
9644;85.0;0.6;3;251;2;0;0;0;sales
9645;55.00000000000001;0.89;6;99;3;0;0;0;sales
9646;56.00000000000001;0.89;4;263;3;0;0;0;accounting
9647;69.0;0.68;4;214;4;0;0;0;accounting
9648;61.0;0.46;4;172;3;0;0;0;accounting
9649;47.0;0.65;4;172;2;0;0;0;hr
9650;57.99999999999999;0.79;4;196;3;1;0;0;hr
9651;16.0;0.56;5;152;5;0;0;0;hr
9652;53.0;0.64;2;109;3;0;0;0;hr
9653;82.0;0.82;5;193;4;0;0;0;technical
9654;68.0;0.61;4;227;3;0;0;0;technical
9655;60.0;0.72;3;181;2;0;0;0;technical
9656;93.0;0.44;5;190;5;0;0;0;technical
9657;57.99999999999999;0.49;2;107;3;0;0;0;technical
9658;61.0;0.96;4;161;3;1;0;0;technical
9659;74.0;0.71;4;243;3;0;0;0;technical
9660;88.0;0.91;3;157;2;0;0;0;technical
9661;94.0;0.8;6;147;3;0;0;0;technical
9662;44.0;0.46;3;121;3;0;0;0;technical
9663;73.0;0.52;3;274;2;0;0;0;technical
9664;90.0;0.68;4;204;4;1;0;0;support
9665;97.0;0.49;3;199;2;0;0;0;support
9666;86.0;0.96;5;246;3;0;0;0;support
9667;81.0;0.98;3;141;3;0;0;0;support
9668;24.0;0.76;6;213;4;0;0;0;support
9669;92.0;0.97;4;199;3;0;0;0;support
9670;34.0;0.62;2;257;6;1;0;0;support
9671;95.0;0.53;4;143;3;0;0;0;support
9672;94.0;0.81;3;150;2;0;0;0;support
9673;54.0;0.82;3;284;2;1;0;0;support
9674;87.0;0.57;3;149;3;0;0;0;support
9675;54.0;0.74;4;160;6;0;0;0;technical
9676;75.0;0.49;4;208;4;0;0;0;technical
9677;88.0;1.0;3;248;3;0;0;0;technical
9678;78.0;0.86;3;210;3;0;0;0;management
9679;88.0;0.71;5;219;2;0;0;0;IT
9680;51.0;0.94;4;155;3;0;0;0;IT
9681;31.0;0.7;4;182;3;0;0;0;IT
9682;22.0;1.0;6;244;3;0;0;0;IT
9683;56.00000000000001;0.83;5;157;3;0;0;0;IT
9684;38.0;0.63;2;182;2;0;0;0;product_mng
9685;56.00000000000001;0.47;5;185;4;0;0;0;product_mng
9686;55.00000000000001;0.9;4;206;3;0;0;0;product_mng
9687;74.0;0.99;4;156;3;0;0;0;product_mng
9688;64.0;0.92;5;211;2;1;0;0;IT
9689;69.0;0.91;6;247;6;0;0;0;RandD
9690;99.0;0.54;3;247;3;0;0;0;RandD
9691;66.0;0.75;4;235;3;0;0;0;RandD
9692;79.0;0.93;5;169;3;0;0;0;RandD
9693;92.0;0.54;3;246;3;0;0;0;RandD
9694;84.0;0.49;3;172;4;0;0;0;RandD
9695;31.0;0.59;4;218;5;0;0;0;marketing
9696;34.0;0.52;6;265;6;0;0;0;sales
9697;88.0;0.96;5;173;4;0;0;0;accounting
9698;80.0;0.84;3;195;3;0;0;0;support
9699;75.0;0.92;3;160;3;1;0;0;technical
9700;71.0;0.7;4;237;4;0;0;0;management
9701;66.0;0.49;3;206;2;0;0;0;marketing
9702;54.0;0.72;6;222;5;0;0;0;marketing
9703;47.0;0.4;3;113;3;0;0;0;marketing
9704;87.0;0.79;3;244;3;0;0;0;sales
9705;90.0;0.52;3;162;2;0;0;0;sales
9706;51.0;0.63;3;234;2;0;0;0;sales
9707;62.0;0.71;4;168;2;0;0;0;sales
9708;47.0;0.43;3;120;3;0;0;0;sales
9709;59.0;0.94;5;274;2;0;0;0;sales
9710;87.0;0.62;4;202;3;0;0;0;sales
9711;59.0;0.97;3;209;3;0;0;0;sales
9712;87.0;0.71;6;224;6;0;0;0;sales
9713;89.0;0.93;3;168;2;0;0;0;sales
9714;73.0;0.68;4;227;3;0;0;0;sales
9715;79.0;0.98;3;217;3;0;0;0;sales
9716;80.0;0.74;2;205;3;1;0;0;sales
9717;73.0;0.89;5;223;3;0;0;0;sales
9718;96.0;0.9;3;175;3;1;0;0;sales
9719;66.0;0.96;3;175;2;0;0;0;sales
9720;53.0;0.97;4;254;3;0;0;0;sales
9721;86.0;0.56;5;215;2;0;0;0;sales
9722;92.0;0.86;3;166;4;0;0;0;sales
9723;31.0;0.95;5;205;3;0;0;0;accounting
9724;69.0;0.73;4;233;2;0;0;0;accounting
9725;70.0;0.83;3;189;3;0;0;0;accounting
9726;63.0;0.74;4;202;3;0;0;0;hr
9727;24.0;0.53;6;165;5;0;0;0;hr
9728;13.0;0.94;4;213;5;1;0;0;hr
9729;47.0;0.41;2;140;3;0;0;0;hr
9730;53.0;0.58;4;251;2;0;0;0;technical
9731;96.0;0.96;5;243;3;0;0;0;technical
9732;92.0;0.88;4;111;4;0;0;0;technical
9733;56.00000000000001;0.59;3;178;2;0;0;0;technical
9734;51.0;0.88;5;230;4;0;0;0;technical
9735;22.0;0.85;6;172;6;1;0;0;technical
9736;83.0;0.92;3;268;2;1;0;0;technical
9737;85.0;0.48;2;208;4;0;0;0;technical
9738;85.0;0.92;3;188;4;0;0;0;technical
9739;85.0;0.9;5;247;2;0;0;0;technical
9740;73.0;0.82;4;205;4;0;0;0;technical
9741;18.0;0.52;3;213;4;0;0;0;support
9742;63.0;0.87;4;145;3;1;0;0;support
9743;50.0;0.48;2;106;2;0;0;0;support
9744;63.0;0.47;3;180;3;1;0;0;support
9745;15.0;0.95;4;251;5;0;0;0;support
9746;96.0;0.69;4;156;5;0;0;0;support
9747;96.0;0.91;5;179;2;0;0;0;support
9748;31.0;0.51;4;229;6;0;0;0;support
9749;59.0;0.49;4;149;4;0;0;0;support
9750;75.0;0.98;4;198;3;0;0;0;support
9751;96.0;0.51;3;241;6;1;0;0;support
9752;69.0;0.67;4;156;3;0;0;0;technical
9753;92.0;0.89;3;220;2;0;0;0;technical
9754;96.0;0.82;5;185;3;0;0;0;technical
9755;67.0;0.7;4;222;3;0;0;0;management
9756;49.0;0.56;3;221;3;1;0;0;IT
9757;85.0;0.65;4;280;3;1;0;0;IT
9758;85.0;0.53;3;250;3;0;0;0;IT
9759;91.0;0.77;4;167;3;1;0;0;IT
9760;70.0;0.48;4;238;3;0;0;0;IT
9761;98.0;0.99;4;132;2;0;0;0;product_mng
9762;48.0;0.48;2;245;5;0;0;0;product_mng
9763;39.0;0.6;2;161;2;0;0;0;product_mng
9764;66.0;0.89;3;242;3;0;0;0;product_mng
9765;60.0;0.61;3;104;5;0;0;0;IT
9766;88.0;0.9;4;152;4;0;0;0;RandD
9767;85.0;0.83;3;226;2;0;0;0;RandD
9768;76.0;0.81;3;175;3;0;0;0;RandD
9769;100.0;0.67;5;241;4;0;0;0;RandD
9770;79.0;0.74;2;158;3;0;0;0;RandD
9771;63.0;0.52;5;226;4;0;0;0;marketing
9772;50.0;0.83;2;220;2;1;0;0;sales
9773;83.0;0.74;4;233;3;0;0;0;accounting
9774;71.0;0.81;3;141;3;0;0;0;support
9775;94.0;0.87;4;157;3;0;0;0;technical
9776;56.00000000000001;0.57;2;112;4;0;0;0;management
9777;78.0;0.71;4;216;2;0;0;0;marketing
9778;34.0;0.46;5;131;3;0;0;0;marketing
9779;62.0;0.67;3;212;3;0;0;0;marketing
9780;82.0;0.74;3;163;2;0;0;0;sales
9781;42.0;0.5;2;151;3;0;0;0;sales
9782;51.0;0.79;3;137;3;0;0;0;sales
9783;63.0;0.78;2;158;5;1;0;0;sales
9784;43.0;0.81;3;102;3;0;0;0;sales
9785;50.0;0.49;5;256;3;0;0;0;sales
