,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
7440,69.0,0.64,4,190,4,0,0,0,technical,medium
7441,92.0,0.77,5,191,2,0,0,0,technical,medium
7442,91.0,0.43,4,117,5,1,0,0,technical,medium
7443,85.0,0.96,4,240,6,0,0,0,technical,medium
7444,91.0,0.77,4,239,2,0,0,0,technical,medium
7445,79.0,0.55,4,145,3,0,0,0,technical,medium
7446,74.0,0.95,3,157,4,0,0,0,technical,medium
7447,73.0,0.72,3,166,3,0,0,0,technical,medium
7448,55.00000000000001,0.98,4,137,2,0,0,0,technical,medium
7449,79.0,0.97,5,208,4,1,0,0,technical,medium
7450,53.0,0.51,4,174,2,0,0,0,support,medium
7451,70.0,0.6,3,267,3,0,0,0,support,medium
7452,74.0,0.56,3,125,6,0,0,0,support,medium
7453,95.0,0.76,4,220,3,0,0,0,support,medium
7454,49.0,0.57,4,141,3,0,0,0,support,medium
7455,79.0,0.9,5,146,3,1,0,0,support,high
7456,99.0,0.86,3,166,2,0,0,0,support,low
7457,56.00000000000001,0.79,4,197,2,0,0,0,support,medium
7458,70.0,0.79,4,240,2,0,0,0,support,medium
7459,93.0,0.65,4,258,3,0,0,0,support,medium
7460,46.0,0.66,6,229,3,0,0,0,support,medium
7461,24.0,0.61,5,252,4,0,0,0,technical,medium
7462,32.0,0.41,3,138,3,1,0,0,technical,medium
7463,50.0,0.78,4,208,3,1,0,0,technical,medium
7464,57.99999999999999,0.72,3,113,3,1,0,0,management,medium
7465,83.0,0.81,4,209,4,0,0,0,IT,medium
7466,56.99999999999999,0.42,2,248,4,0,0,0,IT,medium
7467,51.0,0.83,5,161,3,0,0,0,IT,low
7468,65.0,0.96,2,246,2,1,0,0,IT,low
7469,52.0,0.41,3,283,3,0,0,0,IT,low
7470,77.0,0.7,3,145,2,0,0,0,product_mng,low
7471,42.0,0.77,3,270,3,0,0,0,product_mng,low
7472,68.0,0.79,4,273,4,0,0,0,product_mng,low
7473,83.0,0.92,4,187,6,1,0,0,product_mng,low
7474,66.0,0.63,3,166,3,0,0,0,IT,high
7475,75.0,0.57,3,158,2,1,0,0,RandD,low
7476,65.0,0.48,4,229,3,0,0,0,RandD,high
7477,49.0,0.6,3,191,3,1,0,0,RandD,high
7478,77.0,0.96,3,232,2,1,0,0,RandD,low
7479,65.0,0.97,3,198,3,0,0,0,RandD,low
7480,65.0,0.49,5,238,4,0,0,0,marketing,high
7481,44.0,0.58,2,157,2,0,0,0,sales,low
7482,61.0,0.72,4,134,2,0,0,0,accounting,medium
7483,98.0,0.89,3,150,3,0,0,0,support,high
7484,68.0,0.88,5,256,2,0,0,0,technical,medium
7485,57.99999999999999,0.5,3,208,3,0,0,0,management,medium
7486,81.0,0.92,3,136,3,0,0,0,marketing,medium
7487,76.0,0.5,4,136,3,0,0,0,marketing,medium
7488,14.000000000000002,0.93,4,180,4,0,0,0,marketing,high
7489,49.0,0.91,3,227,3,0,0,0,sales,medium
7490,97.0,0.78,5,156,3,0,0,0,sales,medium
7491,91.0,0.6,4,133,4,1,0,0,sales,medium
7492,15.0,0.98,2,96,2,0,0,0,sales,high
7493,82.0,0.63,3,171,3,0,0,0,sales,medium
7494,67.0,0.87,3,177,4,0,0,0,sales,high
7495,50.0,0.96,4,274,3,0,0,0,sales,low
7496,56.99999999999999,0.39,2,145,3,0,0,0,sales,medium
7497,99.0,0.94,5,221,2,0,0,0,sales,medium
7498,97.0,0.94,3,202,2,0,0,0,sales,medium
7499,93.0,0.58,5,238,2,0,0,0,sales,medium
7500,62.0,0.6,4,170,2,0,0,0,sales,low
7501,62.0,0.51,4,208,2,1,0,0,sales,low
7502,96.0,0.61,4,199,3,0,0,0,sales,low
7503,98.0,0.96,4,253,3,0,0,0,sales,low
7504,52.0,0.57,4,239,3,0,0,0,sales,low
7505,56.00000000000001,0.77,5,279,4,0,0,0,sales,low
7506,14.000000000000002,0.41,6,114,3,0,0,0,sales,low
7507,28.999999999999996,0.38,6,105,5,0,0,0,sales,low
7508,76.0,0.81,4,193,3,1,0,0,accounting,low
7509,39.0,0.58,3,152,3,1,0,0,accounting,low
7510,96.0,0.72,4,228,2,0,0,0,accounting,high
7511,84.0,0.93,3,242,4,0,0,0,hr,low
7512,81.0,0.62,4,197,3,0,0,0,hr,low
7513,51.0,0.51,5,222,4,0,0,0,hr,low
7514,87.0,0.75,3,222,3,0,0,0,hr,low
7515,94.0,0.77,5,233,4,0,0,0,technical,high
7516,69.0,0.97,4,264,3,0,0,0,technical,low
7517,44.0,0.53,3,132,3,1,0,0,technical,low
7518,85.0,0.55,5,182,3,0,0,0,technical,low
7519,18.0,0.86,6,264,3,0,0,0,technical,high
7520,91.0,0.74,6,253,2,0,0,0,technical,low
7521,81.0,0.83,3,193,3,0,0,0,technical,medium
7522,82.0,0.59,5,143,2,1,0,0,technical,high
7523,48.0,0.79,3,180,2,0,0,0,technical,medium
7524,92.0,0.84,3,220,3,1,0,0,technical,high
7525,94.0,0.88,5,150,4,0,0,0,technical,medium
7526,100.0,0.56,3,182,3,0,0,0,support,medium
7527,96.0,0.91,3,257,3,0,0,0,support,medium
7528,24.0,0.74,3,269,4,1,0,0,support,medium
7529,62.0,0.89,5,243,3,0,0,0,support,medium
7530,55.00000000000001,0.76,4,257,3,0,0,0,support,medium
7531,82.0,0.52,5,233,2,0,0,0,support,medium
7532,62.0,0.56,4,267,4,0,0,0,support,medium
7533,61.0,0.69,4,160,2,1,0,0,support,high
7534,72.0,0.52,3,143,4,1,0,0,support,low
7535,45.0,0.76,4,143,2,1,0,0,support,medium
7536,51.0,0.93,3,162,4,0,0,0,support,medium
7537,42.0,0.53,3,181,5,0,0,0,technical,medium
7538,69.0,0.64,3,286,3,0,0,0,technical,medium
7539,61.0,0.66,2,111,3,0,0,0,technical,medium
7540,50.0,0.98,5,177,4,0,0,0,management,medium
7541,25.0,0.68,4,279,5,1,0,0,IT,medium
7542,88.0,0.89,4,135,3,0,0,0,IT,medium
7543,81.0,0.66,3,160,2,0,0,0,IT,medium
7544,75.0,0.77,3,178,4,0,0,0,IT,high
7545,77.0,0.8,3,147,3,0,0,0,IT,low
7546,55.00000000000001,0.72,3,204,2,0,0,0,product_mng,low
7547,70.0,0.73,5,151,2,0,0,0,product_mng,low
7548,96.0,0.78,3,209,2,0,0,0,product_mng,high
7549,18.0,0.73,6,225,4,0,0,0,product_mng,low
7550,22.0,0.62,6,142,3,0,0,0,IT,low
7551,95.0,0.49,3,158,2,0,0,0,RandD,low
7552,37.0,0.71,2,139,4,0,0,0,RandD,high
7553,84.0,0.45,3,263,2,0,0,0,RandD,low
7554,80.0,0.68,3,160,3,0,0,0,RandD,low
7555,56.99999999999999,0.55,2,173,2,0,0,0,RandD,low
7556,98.0,0.63,3,169,2,0,0,0,marketing,low
7557,95.0,0.62,3,161,3,0,0,0,sales,low
7558,80.0,0.65,4,172,3,1,0,0,accounting,low
7559,52.0,0.7,3,257,3,0,0,0,support,low
7560,31.0,0.62,2,139,3,0,0,0,technical,medium
7561,71.0,0.59,5,245,2,0,0,0,management,medium
7562,71.0,0.85,3,260,3,0,0,0,marketing,medium
7563,50.0,0.96,5,229,4,0,0,0,marketing,medium
7564,95.0,0.9,2,129,5,0,0,0,marketing,medium
7565,95.0,0.77,3,184,4,0,0,0,sales,medium
7566,65.0,0.85,4,204,3,0,0,0,sales,medium
7567,94.0,0.72,3,152,2,1,0,0,sales,medium
7568,72.0,0.85,4,142,3,0,0,0,sales,medium
7569,94.0,0.79,4,136,2,0,0,0,sales,medium
7570,79.0,0.94,4,216,4,0,0,0,sales,medium
7571,60.0,0.58,3,201,3,0,0,0,sales,medium
7572,62.0,0.76,4,163,3,0,0,0,sales,high
7573,94.0,0.74,4,224,5,0,0,0,sales,low
7574,24.0,0.5,4,209,3,0,0,0,sales,medium
7575,17.0,0.71,5,257,4,1,0,0,sales,medium
7576,66.0,0.83,4,234,4,0,0,0,sales,medium
7577,65.0,0.56,3,221,2,0,0,0,sales,medium
7578,51.0,0.62,2,186,2,0,0,0,sales,low
7579,41.0,0.75,4,199,3,0,0,0,sales,low
7580,98.0,0.99,3,235,3,0,0,0,sales,low
7581,96.0,0.55,5,211,2,0,0,0,sales,low
7582,55.00000000000001,0.97,4,136,4,0,0,0,sales,low
7583,99.0,0.71,4,155,3,0,0,0,sales,low
7584,51.0,0.98,4,269,3,0,0,0,accounting,low
7585,74.0,0.9,3,285,3,0,0,0,accounting,low
7586,81.0,0.87,5,241,3,0,0,0,accounting,low
7587,51.0,0.87,3,180,4,0,0,0,hr,low
7588,53.0,0.55,5,224,2,1,0,0,hr,low
7589,67.0,0.48,6,107,2,1,0,0,hr,low
7590,68.0,0.64,2,167,2,0,0,0,hr,low
7591,69.0,0.63,3,137,3,0,0,0,technical,low
7592,71.0,0.65,4,239,3,0,0,0,technical,low
7593,64.0,0.56,3,239,3,0,0,0,technical,low
7594,62.0,0.58,3,148,2,1,0,0,technical,low
7595,81.0,0.5,4,231,3,1,0,0,technical,low
7596,84.0,0.54,4,179,2,0,0,0,technical,low
7597,100.0,0.67,3,181,2,0,0,0,technical,low
7598,72.0,0.73,5,184,4,1,0,0,technical,low
7599,56.99999999999999,0.67,3,207,2,0,0,0,technical,medium
7600,73.0,0.99,4,152,4,0,0,0,technical,medium
7601,91.0,0.59,4,133,4,0,0,0,technical,medium
7602,98.0,0.85,4,178,3,0,0,0,support,medium
7603,57.99999999999999,0.95,4,173,3,0,0,0,support,medium
7604,73.0,0.52,2,113,5,1,0,0,support,medium
7605,96.0,0.95,3,236,2,0,0,0,support,medium
7606,56.99999999999999,0.98,3,188,5,0,0,0,support,medium
7607,77.0,0.73,3,269,2,0,0,0,support,medium
7608,30.0,0.85,2,203,3,0,0,0,support,medium
7609,85.0,0.75,3,214,3,0,0,0,support,medium
7610,49.0,0.83,2,185,6,0,0,0,support,medium
7611,77.0,0.43,4,265,6,0,0,0,support,high
7612,100.0,0.99,4,184,4,0,0,0,support,low
7613,85.0,0.74,3,157,3,0,0,0,technical,medium
7614,87.0,0.75,3,258,3,0,0,0,technical,medium
7615,90.0,0.79,3,222,6,1,0,0,technical,medium
7616,71.0,0.8,5,248,4,0,0,0,management,medium
7617,59.0,0.56,5,162,4,0,0,0,IT,low
7618,85.0,0.74,3,250,3,1,0,0,IT,low
7619,72.0,0.82,4,231,3,0,0,0,IT,low
7620,73.0,0.65,3,165,3,0,0,0,IT,low
7621,90.0,0.54,3,272,2,0,0,0,IT,low
7622,59.0,0.65,4,177,2,0,0,0,product_mng,low
7623,52.0,0.9,3,133,3,0,0,0,product_mng,low
7624,85.0,0.49,4,159,3,0,0,0,product_mng,low
7625,35.0,0.4,3,130,3,0,0,0,product_mng,low
7626,70.0,0.68,3,185,4,0,0,0,IT,low
7627,57.99999999999999,0.86,3,182,3,0,0,0,RandD,low
7628,89.0,0.5,2,238,4,0,0,0,RandD,low
7629,54.0,0.63,3,211,3,0,0,0,RandD,low
7630,55.00000000000001,0.89,4,209,3,0,0,0,RandD,low
7631,77.0,0.62,5,190,3,0,0,0,RandD,low
7632,55.00000000000001,0.61,4,272,4,1,0,0,marketing,low
7633,60.0,0.77,3,202,3,0,0,0,sales,low
7634,75.0,0.9,4,185,3,0,0,0,accounting,low
7635,56.99999999999999,0.88,3,176,3,0,0,0,support,low
7636,69.0,0.94,4,239,3,0,0,0,technical,low
7637,87.0,0.98,4,238,3,1,0,0,management,low
7638,69.0,0.36,5,269,6,1,0,0,marketing,medium
7639,57.99999999999999,0.92,3,232,5,0,0,0,marketing,medium
7640,87.0,0.64,2,148,6,1,0,0,marketing,medium
7641,71.0,0.77,3,149,2,0,0,0,sales,medium
7642,74.0,0.78,4,203,2,0,0,0,sales,medium
7643,75.0,0.53,5,235,3,0,0,0,sales,medium
7644,50.0,0.54,2,269,2,1,0,0,sales,medium
7645,59.0,0.86,4,260,2,0,0,0,sales,medium
7646,81.0,0.84,3,216,3,0,0,0,sales,medium
7647,34.0,0.55,3,136,2,1,0,0,sales,medium
7648,53.0,0.87,5,158,3,0,0,0,sales,medium
7649,94.0,0.85,4,180,4,0,0,0,sales,medium
7650,76.0,0.77,5,133,2,0,0,0,sales,high
7651,20.0,0.58,5,199,4,0,0,0,sales,low
7652,97.0,0.67,3,169,2,1,0,0,sales,medium
7653,96.0,0.72,3,195,2,0,0,0,sales,medium
7654,81.0,0.5,5,205,3,0,0,0,sales,medium
7655,20.0,0.48,4,156,4,1,0,0,sales,medium
7656,53.0,0.71,3,125,2,1,0,0,sales,low
7657,75.0,0.76,3,171,4,0,0,0,sales,low
7658,55.00000000000001,0.91,4,199,3,0,0,0,sales,low
7659,57.99999999999999,0.65,5,187,2,0,0,0,sales,low
7660,99.0,0.64,4,218,4,0,0,0,accounting,low
7661,96.0,0.86,4,268,3,0,0,0,accounting,low
7662,82.0,0.92,3,257,2,0,0,0,accounting,low
7663,88.0,0.77,4,224,5,1,0,0,hr,low
7664,78.0,0.97,4,221,4,0,0,0,hr,low
7665,46.0,0.47,6,101,5,0,0,0,hr,low
7666,88.0,0.59,3,224,2,0,0,0,hr,low
7667,91.0,0.55,3,223,4,1,0,0,technical,low
7668,60.0,0.68,4,271,4,0,0,0,technical,low
7669,82.0,0.51,3,210,2,0,0,0,technical,low
7670,67.0,0.56,4,241,3,0,0,0,technical,low
7671,55.00000000000001,0.61,3,209,3,0,0,0,technical,low
7672,73.0,0.62,5,186,4,0,0,0,technical,low
7673,59.0,0.68,4,273,2,0,0,0,technical,low
7674,40.0,0.65,6,172,2,1,0,0,technical,low
7675,56.00000000000001,0.99,3,209,2,0,0,0,technical,low
7676,87.0,0.57,4,175,2,1,0,0,technical,low
7677,50.0,0.53,5,239,3,0,0,0,technical,medium
7678,98.0,0.79,4,231,4,0,0,0,support,medium
7679,71.0,0.96,4,131,3,0,0,0,support,medium
7680,72.0,0.89,4,217,3,0,0,0,support,medium
7681,50.0,0.83,4,242,2,0,0,0,support,medium
7682,89.0,0.56,3,224,2,0,0,0,support,medium
7683,56.00000000000001,0.68,3,208,3,1,0,0,support,medium
7684,32.0,0.55,4,167,5,0,0,0,support,medium
7685,96.0,0.88,5,269,2,0,0,0,support,medium
7686,67.0,0.92,4,156,2,0,0,0,support,medium
7687,26.0,0.7,3,238,6,0,0,0,support,medium
7688,51.0,0.9,5,193,4,0,0,0,support,medium
7689,16.0,0.78,4,196,5,0,0,0,technical,high
7690,77.0,0.71,5,233,2,0,0,0,technical,low
7691,67.0,0.52,2,152,5,0,0,0,technical,medium
7692,36.0,0.77,4,252,2,0,0,0,management,medium
7693,69.0,0.82,3,262,5,1,0,0,IT,medium
7694,72.0,0.76,3,261,4,0,0,0,IT,medium
7695,72.0,0.81,4,144,2,0,0,0,IT,low
7696,88.0,0.95,4,234,3,0,0,0,IT,low
7697,91.0,0.55,2,234,2,0,0,0,IT,low
7698,96.0,0.6,4,170,2,1,0,0,product_mng,low
7699,49.0,0.8,3,238,4,0,0,0,product_mng,low
7700,59.0,0.97,5,242,3,0,0,0,product_mng,low
7701,80.0,0.87,4,209,3,0,0,0,product_mng,low
7702,91.0,0.67,4,206,3,0,0,0,IT,low
7703,18.0,0.79,4,240,5,0,0,0,RandD,low
7704,94.0,0.58,5,215,2,0,0,0,RandD,low
7705,44.0,0.61,3,147,4,0,0,0,RandD,low
7706,96.0,0.59,2,265,2,0,0,0,RandD,low
7707,55.00000000000001,0.97,4,162,3,0,0,0,RandD,low
7708,99.0,0.54,4,239,3,0,0,0,marketing,low
7709,75.0,0.88,3,224,2,0,0,0,sales,low
7710,66.0,0.78,4,256,3,0,0,0,accounting,low
7711,96.0,0.57,3,263,3,0,0,0,support,low
7712,60.0,0.86,6,272,4,0,0,0,technical,low
7713,64.0,0.78,4,159,4,0,0,0,management,medium
7714,85.0,0.8,4,219,2,0,0,0,marketing,medium
7715,30.0,0.53,3,210,6,0,0,0,marketing,medium
7716,74.0,0.95,4,237,3,1,0,0,marketing,medium
7717,14.000000000000002,0.8,5,226,3,0,0,0,sales,medium
7718,93.0,0.76,3,212,3,0,0,0,sales,medium
7719,75.0,0.48,3,250,5,0,0,0,sales,medium
7720,57.99999999999999,0.63,4,171,3,0,0,0,sales,medium
7721,59.0,0.6,3,149,4,0,0,0,sales,medium
7722,20.0,0.9,5,228,6,0,0,0,sales,medium
7723,100.0,0.84,3,215,2,0,0,0,sales,medium
7724,51.0,0.51,3,272,3,0,0,0,sales,medium
7725,16.0,0.72,4,192,6,0,0,0,sales,high
7726,77.0,0.56,5,226,4,0,0,0,sales,low
7727,61.0,0.47,2,149,3,0,0,0,sales,medium
7728,73.0,0.51,3,244,2,0,0,0,sales,medium
7729,52.0,0.85,4,193,3,0,0,0,sales,medium
7730,13.0,0.72,4,247,3,0,0,0,sales,medium
7731,73.0,0.62,3,181,3,0,0,0,sales,low
7732,39.0,0.68,2,137,3,1,0,0,sales,low
7733,92.0,0.8,3,211,4,0,0,0,sales,low
7734,34.0,0.78,5,137,4,0,0,0,sales,low
7735,94.0,0.51,4,229,2,1,0,0,sales,low
7736,82.0,0.65,4,168,3,0,0,0,accounting,low
7737,26.0,0.69,4,180,3,1,0,0,accounting,low
7738,78.0,0.53,4,177,2,0,0,0,accounting,low
7739,61.0,0.95,4,191,2,0,0,0,hr,low
7740,50.0,0.53,3,191,2,1,0,0,hr,low
7741,52.0,0.96,4,125,3,0,0,0,hr,low
7742,89.0,0.79,4,152,3,0,0,0,hr,low
7743,85.0,0.52,4,174,2,0,0,0,technical,low
7744,62.0,0.86,4,135,3,0,0,0,technical,low
7745,38.0,0.67,2,117,3,0,0,0,technical,low
7746,55.00000000000001,0.49,2,180,5,1,0,0,technical,low
7747,83.0,0.84,4,146,3,0,0,0,technical,low
7748,62.0,0.65,3,249,3,0,0,0,technical,low
7749,60.0,0.54,3,136,3,1,0,0,technical,low
7750,62.0,0.5,4,198,3,1,0,0,technical,low
7751,23.0,0.88,5,201,3,0,0,0,technical,low
7752,13.0,0.74,6,132,4,1,0,0,technical,medium
7753,96.0,0.63,4,142,4,0,0,0,technical,medium
7754,50.0,0.74,5,256,3,1,0,0,support,medium
7755,66.0,0.72,3,135,2,0,0,0,support,medium
7756,61.0,0.72,4,209,2,0,0,0,support,medium
7757,45.0,0.48,5,287,5,0,0,0,support,medium
7758,50.0,0.95,4,222,3,1,0,0,support,medium
7759,75.0,0.82,3,227,2,0,0,0,support,medium
7760,88.0,0.5,4,162,2,0,0,0,support,medium
7761,49.0,0.79,5,206,2,0,0,0,support,medium
7762,82.0,0.87,5,273,6,0,0,0,support,medium
7763,92.0,0.65,4,135,3,0,0,0,support,medium
7764,40.0,0.85,5,99,2,1,0,0,support,high
7765,36.0,0.61,4,166,4,0,0,0,technical,low
7766,80.0,0.99,5,187,3,1,0,0,technical,medium
7767,68.0,0.65,4,134,3,0,0,0,technical,medium
7768,54.0,0.45,4,137,3,1,0,0,management,medium
7769,73.0,0.69,3,175,2,0,0,0,IT,medium
7770,64.0,0.49,5,188,2,0,0,0,IT,low
7771,12.0,0.39,5,161,4,0,0,0,IT,low
7772,60.0,0.7,4,145,6,0,0,0,IT,low
7773,36.0,0.62,4,111,6,0,0,0,IT,low
7774,63.0,0.76,3,176,2,0,0,0,product_mng,low
7775,67.0,0.94,2,192,3,0,0,0,product_mng,low
7776,83.0,0.9,3,179,2,1,0,0,product_mng,low
7777,48.0,0.9,4,224,3,0,0,0,product_mng,low
7778,89.0,0.56,4,241,5,0,0,0,IT,low
7779,71.0,0.96,3,201,3,0,0,0,RandD,low
7780,31.0,0.59,4,138,2,0,0,0,RandD,low
7781,89.0,0.84,5,168,2,0,0,0,RandD,low
7782,38.0,0.51,2,120,3,0,0,0,RandD,low
7783,88.0,0.92,3,179,3,0,0,0,RandD,low
7784,64.0,0.85,3,250,3,0,0,0,marketing,low
7785,65.0,0.74,4,237,3,1,0,0,sales,low
7786,65.0,0.81,4,192,3,0,0,0,accounting,low
7787,54.0,0.97,4,258,3,0,0,0,support,low
7788,69.0,0.76,4,257,4,0,0,0,technical,low
7789,77.0,0.78,2,271,3,0,0,0,management,low
7790,28.000000000000004,0.66,3,184,2,0,0,0,marketing,low
7791,33.0,0.4,6,214,6,0,0,0,marketing,medium
7792,83.0,0.68,4,198,3,0,0,0,marketing,medium
7793,89.0,0.73,3,274,2,0,0,0,sales,medium
7794,76.0,0.6,5,279,2,0,0,0,sales,medium
7795,83.0,0.64,5,272,2,0,0,0,sales,medium
7796,56.99999999999999,0.85,4,152,3,0,0,0,sales,medium
7797,61.0,0.89,2,287,4,0,0,0,sales,medium
7798,96.0,0.89,2,239,6,1,0,0,sales,medium
7799,17.0,0.5,4,274,6,0,0,0,sales,medium
7800,61.0,0.6,4,121,2,0,0,0,sales,medium
7801,73.0,0.74,5,199,2,0,0,0,sales,medium
7802,30.0,0.39,3,175,3,0,0,0,sales,medium
7803,42.0,0.67,2,115,3,0,0,0,sales,high
7804,65.0,0.75,3,194,4,1,0,0,sales,low
7805,17.0,0.45,2,119,3,0,0,0,sales,medium
7806,12.0,0.82,5,162,4,1,0,0,sales,medium
7807,70.0,0.78,5,264,2,0,0,0,sales,medium
7808,87.0,0.88,3,179,2,0,0,0,sales,medium
7809,43.0,0.44,5,213,3,0,0,0,sales,low
7810,84.0,0.65,3,269,2,0,0,0,sales,low
7811,94.0,0.55,3,160,3,0,0,0,sales,low
7812,89.0,0.76,4,133,2,0,0,0,accounting,low
7813,69.0,0.75,5,201,3,0,0,0,accounting,low
7814,18.0,0.99,4,160,5,0,0,0,accounting,low
7815,98.0,0.69,3,274,3,0,0,0,hr,low
7816,30.0,0.88,5,245,4,0,0,0,hr,low
7817,51.0,0.53,3,237,3,0,0,0,hr,medium
7818,76.0,0.9,3,279,6,0,0,0,hr,medium
7819,67.0,0.96,4,207,3,0,0,0,technical,medium
7820,12.0,0.84,4,218,6,0,0,0,technical,medium
7821,42.0,0.41,5,240,2,0,0,0,technical,medium
7822,69.0,0.76,3,153,3,0,0,0,technical,medium
7823,63.0,0.96,3,144,2,0,0,0,technical,medium
7824,66.0,0.62,2,159,3,1,0,0,technical,medium
7825,50.0,0.5,3,237,2,0,0,0,technical,medium
7826,67.0,0.82,5,148,2,1,0,0,technical,medium
7827,59.0,0.62,4,205,3,0,0,0,technical,medium
7828,75.0,0.78,2,264,3,1,0,0,technical,medium
7829,88.0,0.89,5,189,2,0,0,0,technical,medium
7830,99.0,0.75,3,243,3,0,0,0,support,medium
7831,44.0,0.42,2,199,2,0,0,0,support,medium
7832,65.0,0.78,4,205,2,0,0,0,support,medium
7833,88.0,0.63,3,184,4,0,0,0,support,medium
7834,57.99999999999999,0.79,2,274,4,0,0,0,support,medium
7835,99.0,0.9,4,181,3,0,0,0,support,medium
7836,76.0,0.71,3,205,2,0,0,0,support,medium
7837,14.000000000000002,0.98,5,172,5,0,0,0,support,medium
7838,56.99999999999999,0.86,3,164,2,0,0,0,support,medium
7839,52.0,0.82,3,138,2,1,0,0,support,medium
7840,71.0,0.55,5,262,3,0,0,0,support,medium
7841,27.0,0.75,5,264,3,0,0,0,technical,medium
7842,49.0,0.52,3,225,2,0,0,0,technical,high
7843,59.0,0.5,3,199,2,0,0,0,technical,high
7844,24.0,0.65,6,210,5,0,0,0,management,high
7845,18.0,0.87,6,226,4,0,0,0,IT,high
7846,73.0,0.62,5,134,3,0,0,0,IT,high
7847,78.0,0.63,6,111,6,0,0,0,IT,high
7848,94.0,0.73,5,142,2,1,0,0,IT,high
7849,86.0,0.53,3,213,3,0,0,0,IT,high
7850,97.0,0.88,4,139,2,0,0,0,product_mng,high
7851,49.0,0.54,3,145,3,0,0,0,product_mng,high
7852,82.0,0.48,4,149,6,0,0,0,product_mng,high
7853,86.0,0.64,4,147,2,1,0,0,product_mng,high
7854,30.0,0.39,3,193,3,1,0,0,IT,low
7855,70.0,0.38,4,270,2,0,0,0,RandD,low
7856,80.0,0.78,5,266,3,0,0,0,RandD,low
7857,36.0,0.63,2,278,4,0,0,0,RandD,low
7858,40.0,0.61,3,165,2,0,0,0,RandD,low
7859,80.0,0.58,4,175,2,0,0,0,RandD,low
7860,98.0,0.73,4,140,4,0,0,0,marketing,low
7861,92.0,0.67,3,149,3,0,0,0,sales,low
7862,68.0,1.0,3,205,4,0,0,0,accounting,low
7863,100.0,0.59,3,253,3,0,0,0,support,low
7864,80.0,0.54,3,222,4,0,0,0,technical,low
7865,85.0,0.69,4,216,4,0,0,0,management,low
7866,69.0,0.6,3,139,2,0,0,0,marketing,low
7867,56.99999999999999,0.52,4,252,2,0,0,0,marketing,low
7868,33.0,0.72,2,173,2,0,0,0,marketing,low
7869,19.0,0.48,6,178,3,1,0,0,sales,medium
7870,50.0,0.63,3,160,2,0,0,0,sales,medium
7871,52.0,0.88,3,261,4,0,0,0,sales,medium
7872,13.0,0.52,6,188,3,0,0,0,sales,medium
7873,18.0,0.73,4,219,5,0,0,0,sales,medium
7874,86.0,0.64,4,263,3,0,0,0,sales,medium
7875,86.0,0.59,4,165,3,0,0,0,sales,medium
7876,16.0,0.76,6,218,6,0,0,0,sales,medium
7877,43.0,0.46,2,239,3,1,0,0,sales,medium
7878,79.0,0.63,3,212,2,1,0,0,sales,medium
7879,51.0,0.67,4,133,3,0,0,0,sales,medium
7880,83.0,0.55,5,250,3,1,0,0,sales,medium
7881,61.0,0.45,3,114,3,0,0,0,sales,high
7882,65.0,0.57,3,168,2,0,0,0,sales,high
7883,95.0,0.83,4,252,2,0,0,0,sales,high
7884,63.0,0.64,5,189,4,0,0,0,sales,high
7885,72.0,0.6,3,265,2,1,0,0,sales,high
7886,80.0,0.57,3,176,3,0,0,0,sales,high
7887,70.0,0.57,4,150,4,0,0,0,sales,high
7888,45.0,0.79,5,97,6,1,0,0,accounting,high
7889,64.0,0.85,4,265,2,0,0,0,accounting,low
7890,94.0,0.48,4,260,4,0,0,0,accounting,low
7891,56.99999999999999,0.76,4,164,2,0,0,0,hr,low
7892,35.0,0.56,4,142,2,0,0,0,hr,low
7893,75.0,0.81,2,247,4,0,0,0,hr,low
7894,70.0,0.92,5,182,3,0,0,0,hr,low
7895,70.0,0.47,2,238,3,0,0,0,technical,low
7896,61.0,0.62,3,191,3,0,0,0,technical,low
7897,78.0,0.87,4,178,3,0,0,0,technical,medium
7898,97.0,0.77,4,208,2,0,0,0,technical,medium
7899,51.0,0.76,3,256,2,0,0,0,technical,medium
7900,56.00000000000001,0.71,5,243,3,0,0,0,technical,medium
7901,87.0,0.55,3,233,3,0,0,0,technical,medium
7902,64.0,0.78,5,200,3,0,0,0,technical,medium
7903,60.0,0.85,2,226,2,1,0,0,technical,medium
7904,90.0,0.76,2,150,2,0,0,0,technical,medium
7905,54.0,0.62,2,141,2,0,0,0,technical,medium
7906,23.0,0.8,5,139,3,0,0,0,support,medium
7907,80.0,0.81,3,199,4,1,0,0,support,medium
7908,23.0,0.78,4,154,6,1,0,0,support,medium
7909,81.0,0.51,3,247,2,0,0,0,support,medium
7910,35.0,0.6,5,239,5,0,0,0,support,medium
7911,67.0,0.8,4,137,2,0,0,0,support,medium
7912,46.0,0.6,4,119,5,0,0,0,support,medium
7913,84.0,0.98,4,134,5,1,0,0,support,medium
7914,92.0,0.79,3,243,4,0,0,0,support,medium
7915,75.0,0.93,5,210,3,0,0,0,support,medium
7916,70.0,0.57,4,265,2,0,0,0,support,medium
7917,70.0,0.75,4,204,3,0,0,0,technical,medium
7918,90.0,0.81,6,273,5,0,0,0,technical,medium
7919,80.0,1.0,3,177,2,0,0,0,technical,medium
7920,50.0,0.65,5,285,6,0,0,0,management,high
7921,84.0,0.72,4,222,2,0,0,0,IT,low
7922,48.0,0.94,3,185,2,1,0,0,IT,medium
